Tick;Step;DateTime;actionPoints;color;currStance;energy;hasMoved;magazineCount;memberID;movementDelay;points;stage;tagged;taggedCounter;visibilityRange;visualRange;wasTagged;wasTaggedCounter;xSpawn;ySpawn;0_Position;1_Position;ID
48;48;2019-01-01T11:00:48.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
48;48;2019-01-01T11:00:48.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
48;48;2019-01-01T11:00:48.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
49;49;2019-01-01T11:00:49.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
49;49;2019-01-01T11:00:49.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
49;49;2019-01-01T11:00:49.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
50;50;2019-01-01T11:00:50.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
50;50;2019-01-01T11:00:50.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
50;50;2019-01-01T11:00:50.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
51;51;2019-01-01T11:00:51.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
51;51;2019-01-01T11:00:51.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
51;51;2019-01-01T11:00:51.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
52;52;2019-01-01T11:00:52.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
52;52;2019-01-01T11:00:52.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
52;52;2019-01-01T11:00:52.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
53;53;2019-01-01T11:00:53.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
53;53;2019-01-01T11:00:53.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
53;53;2019-01-01T11:00:53.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
54;54;2019-01-01T11:00:54.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
54;54;2019-01-01T11:00:54.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
54;54;2019-01-01T11:00:54.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
55;55;2019-01-01T11:00:55.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
55;55;2019-01-01T11:00:55.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
55;55;2019-01-01T11:00:55.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
56;56;2019-01-01T11:00:56.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
56;56;2019-01-01T11:00:56.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
56;56;2019-01-01T11:00:56.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
57;57;2019-01-01T11:00:57.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
57;57;2019-01-01T11:00:57.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
57;57;2019-01-01T11:00:57.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
58;58;2019-01-01T11:00:58.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
58;58;2019-01-01T11:00:58.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
58;58;2019-01-01T11:00:58.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
59;59;2019-01-01T11:00:59.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
59;59;2019-01-01T11:00:59.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
59;59;2019-01-01T11:00:59.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
60;60;2019-01-01T11:01:00.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
60;60;2019-01-01T11:01:00.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
60;60;2019-01-01T11:01:00.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
